---- Graph coloring program ----
N: 500 int
146(C) 451(C) 0
449(C) 412(C) 0
250(C) 145(C) 0
281(C) 314(C) 0
302(C) 451(C) 0
131(C) 399(C) 0
217(C) 175(C) 0
375(C) 20(C) 0
66(C) 150(C) 0
243(C) 12(C) 0
437(C) 405(C) 0
102(C) 387(C) 0
173(C) 404(C) 0
69(C) 382(C) 0
485(C) 368(C) 0
60(C) 469(C) 0
168(C) 139(C) 0
313(C) 80(C) 0
310(C) 431(C) 0
27(C) 477(C) 0
69(C) 423(C) 0
339(C) 6(C) 0
160(C) 382(C) 0
198(C) 431(C) 0
93(C) 211(C) 0
253(C) 385(C) 0
140(C) 41(C) 0
214(C) 327(C) 0
498(C) 48(C) 0
224(C) 218(C) 0
296(C) 119(C) 0
362(C) 354(C) 0
325(C) 5(C) 0
62(C) 247(C) 0
467(C) 417(C) 0
320(C) 148(C) 0
330(C) 357(C) 0
95(C) 186(C) 0
102(C) 220(C) 0
486(C) 143(C) 0
200(C) 227(C) 0
324(C) 211(C) 0
146(C) 112(C) 0
432(C) 111(C) 0
442(C) 163(C) 0
491(C) 344(C) 0
204(C) 219(C) 0
97(C) 110(C) 0
134(C) 16(C) 0
391(C) 430(C) 0
229(C) 302(C) 0
212(C) 491(C) 0
363(C) 160(C) 0
273(C) 5(C) 0
445(C) 85(C) 0
317(C) 421(C) 0
266(C) 259(C) 0
131(C) 427(C) 0
406(C) 144(C) 0
300(C) 179(C) 0
492(C) 464(C) 0
270(C) 85(C) 0
73(C) 430(C) 0
438(C) 55(C) 0
487(C) 85(C) 0
170(C) 302(C) 0
185(C) 461(C) 0
286(C) 276(C) 0
214(C) 461(C) 0
163(C) 30(C) 0
100(C) 91(C) 0
53(C) 196(C) 0
278(C) 291(C) 0
86(C) 211(C) 0
16(C) 152(C) 0
140(C) 355(C) 0
275(C) 188(C) 0
337(C) 376(C) 0
491(C) 435(C) 0
167(C) 391(C) 0
141(C) 483(C) 0
409(C) 37(C) 0
375(C) 71(C) 0
100(C) 204(C) 0
378(C) 195(C) 0
488(C) 485(C) 0
194(C) 359(C) 0
102(C) 259(C) 0
410(C) 386(C) 0
463(C) 392(C) 0
166(C) 9(C) 0
367(C) 409(C) 0
328(C) 463(C) 0
418(C) 30(C) 0
231(C) 430(C) 0
274(C) 59(C) 0
357(C) 450(C) 0
239(C) 451(C) 0
159(C) 462(C) 0
463(C) 136(C) 0
279(C) 178(C) 0
30(C) 4(C) 0
309(C) 452(C) 0
401(C) 128(C) 0
120(C) 188(C) 0
226(C) 109(C) 0
122(C) 149(C) 0
93(C) 416(C) 0
324(C) 130(C) 0
143(C) 127(C) 0
300(C) 128(C) 0
418(C) 419(C) 0
64(C) 449(C) 0
456(C) 301(C) 0
67(C) 355(C) 0
482(C) 326(C) 0
274(C) 223(C) 0
310(C) 427(C) 0
411(C) 34(C) 0
208(C) 316(C) 0
433(C) 129(C) 0
372(C) 115(C) 0
177(C) 344(C) 0
319(C) 357(C) 0
104(C) 22(C) 0
259(C) 392(C) 0
462(C) 228(C) 0
252(C) 66(C) 0
487(C) 39(C) 0
13(C) 228(C) 0
453(C) 239(C) 0
413(C) 360(C) 0
83(C) 139(C) 0
213(C) 256(C) 0
418(C) 144(C) 0
294(C) 139(C) 0
408(C) 298(C) 0
254(C) 443(C) 0
308(C) 409(C) 0
371(C) 227(C) 0
470(C) 205(C) 0
69(C) 106(C) 0
374(C) 450(C) 0
365(C) 110(C) 0
49(C) 112(C) 0
482(C) 218(C) 0
472(C) 323(C) 0
456(C) 284(C) 0
303(C) 398(C) 0
325(C) 143(C) 0
171(C) 496(C) 0
416(C) 280(C) 0
445(C) 75(C) 0
177(C) 193(C) 0
498(C) 400(C) 0
79(C) 206(C) 0
77(C) 108(C) 0
240(C) 111(C) 0
14(C) 468(C) 0
98(C) 58(C) 0
335(C) 361(C) 0
317(C) 195(C) 0
250(C) 417(C) 0
475(C) 67(C) 0
296(C) 283(C) 0
196(C) 455(C) 0
153(C) 239(C) 0
374(C) 350(C) 0
238(C) 136(C) 0
389(C) 126(C) 0
120(C) 346(C) 0
104(C) 177(C) 0
244(C) 206(C) 0
75(C) 101(C) 0
92(C) 167(C) 0
203(C) 476(C) 0
59(C) 237(C) 0
330(C) 425(C) 0
161(C) 289(C) 0
81(C) 458(C) 0
27(C) 192(C) 0
396(C) 347(C) 0
398(C) 192(C) 0
267(C) 258(C) 0
398(C) 114(C) 0
338(C) 26(C) 0
311(C) 197(C) 0
375(C) 38(C) 0
278(C) 144(C) 0
474(C) 151(C) 0
144(C) 485(C) 0
467(C) 155(C) 0
336(C) 484(C) 0
207(C) 316(C) 0
176(C) 110(C) 0
482(C) 222(C) 0
135(C) 358(C) 0
256(C) 361(C) 0
321(C) 450(C) 0
428(C) 228(C) 0
100(C) 321(C) 0
200(C) 193(C) 0
196(C) 452(C) 0
142(C) 326(C) 0
488(C) 185(C) 0
397(C) 167(C) 0
484(C) 127(C) 0
150(C) 110(C) 0
172(C) 69(C) 0
30(C) 414(C) 0
92(C) 112(C) 0
291(C) 128(C) 0
317(C) 183(C) 0
300(C) 374(C) 0
53(C) 435(C) 0
67(C) 204(C) 0
486(C) 326(C) 0
233(C) 342(C) 0
56(C) 79(C) 0
490(C) 498(C) 0
499(C) 174(C) 0
419(C) 425(C) 0
218(C) 161(C) 0
481(C) 165(C) 0
240(C) 188(C) 0
69(C) 298(C) 0
310(C) 327(C) 0
17(C) 196(C) 0
273(C) 372(C) 0
129(C) 281(C) 0
173(C) 293(C) 0
347(C) 450(C) 0
104(C) 451(C) 0
201(C) 435(C) 0
140(C) 234(C) 0
274(C) 96(C) 0
480(C) 425(C) 0
426(C) 249(C) 0
328(C) 221(C) 0
100(C) 137(C) 0
287(C) 42(C) 0
190(C) 197(C) 0
305(C) 167(C) 0
393(C) 422(C) 0
160(C) 50(C) 0
59(C) 316(C) 0
264(C) 200(C) 0
432(C) 127(C) 0
363(C) 222(C) 0
474(C) 14(C) 0
161(C) 68(C) 0
334(C) 107(C) 0
481(C) 145(C) 0
54(C) 21(C) 0
159(C) 72(C) 0
62(C) 469(C) 0
481(C) 125(C) 0
249(C) 334(C) 0
341(C) 296(C) 0
173(C) 344(C) 0
221(C) 6(C) 0
446(C) 383(C) 0
455(C) 451(C) 0
50(C) 451(C) 0
166(C) 38(C) 0
276(C) 364(C) 0
486(C) 351(C) 0
486(C) 92(C) 0
336(C) 417(C) 0
371(C) 415(C) 0
395(C) 303(C) 0
234(C) 457(C) 0
64(C) 252(C) 0
259(C) 346(C) 0
278(C) 327(C) 0
274(C) 460(C) 0
11(C) 441(C) 0
13(C) 92(C) 0
102(C) 189(C) 0
460(C) 196(C) 0
38(C) 398(C) 0
75(C) 158(C) 0
319(C) 266(C) 0
58(C) 312(C) 0
475(C) 199(C) 0
303(C) 73(C) 0
347(C) 129(C) 0
466(C) 394(C) 0
443(C) 169(C) 0
266(C) 366(C) 0
279(C) 48(C) 0
446(C) 256(C) 0
452(C) 135(C) 0
410(C) 411(C) 0
137(C) 281(C) 0
341(C) 314(C) 0
1(C) 116(C) 0
392(C) 195(C) 0
222(C) 326(C) 0
246(C) 256(C) 0
98(C) 350(C) 0
260(C) 116(C) 0
457(C) 282(C) 0
324(C) 70(C) 0
235(C) 296(C) 0
60(C) 97(C) 0
217(C) 346(C) 0
456(C) 226(C) 0
429(C) 326(C) 0
414(C) 72(C) 0
311(C) 493(C) 0
12(C) 407(C) 0
153(C) 124(C) 0
473(C) 382(C) 0
54(C) 281(C) 0
142(C) 272(C) 0
484(C) 107(C) 0
275(C) 448(C) 0
9(C) 109(C) 0
331(C) 95(C) 0
220(C) 85(C) 0
223(C) 248(C) 0
78(C) 10(C) 0
339(C) 82(C) 0
419(C) 485(C) 0
206(C) 253(C) 0
442(C) 133(C) 0
83(C) 16(C) 0
365(C) 68(C) 0
9(C) 281(C) 0
123(C) 288(C) 0
411(C) 417(C) 0
303(C) 40(C) 0
331(C) 408(C) 0
147(C) 496(C) 0
308(C) 436(C) 0
355(C) 72(C) 0
267(C) 66(C) 0
446(C) 399(C) 0
41(C) 230(C) 0
493(C) 455(C) 0
454(C) 482(C) 0
308(C) 404(C) 0
241(C) 371(C) 0
419(C) 373(C) 0
400(C) 256(C) 0
340(C) 107(C) 0
84(C) 379(C) 0
141(C) 83(C) 0
251(C) 458(C) 0
453(C) 439(C) 0
67(C) 228(C) 0
273(C) 210(C) 0
321(C) 124(C) 0
388(C) 327(C) 0
326(C) 470(C) 0
153(C) 91(C) 0
394(C) 68(C) 0
253(C) 332(C) 0
264(C) 449(C) 0
4(C) 202(C) 0
346(C) 288(C) 0
405(C) 22(C) 0
454(C) 80(C) 0
240(C) 87(C) 0
463(C) 163(C) 0
226(C) 351(C) 0
188(C) 296(C) 0
113(C) 184(C) 0
284(C) 129(C) 0
23(C) 373(C) 0
333(C) 323(C) 0
97(C) 390(C) 0
104(C) 216(C) 0
356(C) 315(C) 0
61(C) 133(C) 0
477(C) 256(C) 0
20(C) 368(C) 0
438(C) 170(C) 0
74(C) 285(C) 0
56(C) 188(C) 0
32(C) 291(C) 0
204(C) 288(C) 0
159(C) 256(C) 0
359(C) 290(C) 0
153(C) 162(C) 0
337(C) 464(C) 0
320(C) 256(C) 0
68(C) 6(C) 0
131(C) 439(C) 0
14(C) 247(C) 0
222(C) 414(C) 0
52(C) 181(C) 0
365(C) 442(C) 0
170(C) 30(C) 0
474(C) 192(C) 0
38(C) 200(C) 0
384(C) 2(C) 0
160(C) 4(C) 0
458(C) 360(C) 0
74(C) 168(C) 0
138(C) 366(C) 0
345(C) 142(C) 0
461(C) 43(C) 0
143(C) 35(C) 0
487(C) 389(C) 0
417(C) 126(C) 0
248(C) 139(C) 0
131(C) 488(C) 0
194(C) 216(C) 0
30(C) 412(C) 0
95(C) 247(C) 0
190(C) 128(C) 0
266(C) 444(C) 0
78(C) 461(C) 0
29(C) 254(C) 0
444(C) 330(C) 0
150(C) 425(C) 0
436(C) 404(C) 0
211(C) 122(C) 0
428(C) 39(C) 0
155(C) 296(C) 0
499(C) 493(C) 0
463(C) 280(C) 0
164(C) 448(C) 0
199(C) 498(C) 0
271(C) 59(C) 0
271(C) 210(C) 0
187(C) 285(C) 0
335(C) 478(C) 0
234(C) 152(C) 0
138(C) 284(C) 0
285(C) 190(C) 0
426(C) 338(C) 0
433(C) 496(C) 0
473(C) 72(C) 0
68(C) 420(C) 0
286(C) 155(C) 0
376(C) 355(C) 0
29(C) 326(C) 0
38(C) 308(C) 0
298(C) 101(C) 0
84(C) 419(C) 0
457(C) 380(C) 0
463(C) 315(C) 0
402(C) 288(C) 0
438(C) 16(C) 0
172(C) 234(C) 0
203(C) 230(C) 0
233(C) 183(C) 0
485(C) 379(C) 0
308(C) 323(C) 0
47(C) 402(C) 0
141(C) 108(C) 0
59(C) 273(C) 0
273(C) 205(C) 0
393(C) 87(C) 0
262(C) 342(C) 0
35(C) 227(C) 0
475(C) 242(C) 0
67(C) 87(C) 0
444(C) 270(C) 0
438(C) 334(C) 0
438(C) 197(C) 0
32(C) 186(C) 0
58(C) 184(C) 0
155(C) 37(C) 0
9(C) 384(C) 0
279(C) 403(C) 0
184(C) 349(C) 0
100(C) 119(C) 0
203(C) 384(C) 0
459(C) 168(C) 0
62(C) 37(C) 0
111(C) 52(C) 0
332(C) 209(C) 0
282(C) 352(C) 0
335(C) 206(C) 0
367(C) 14(C) 0
482(C) 369(C) 0
148(C) 350(C) 0
52(C) 165(C) 0
170(C) 490(C) 0
378(C) 162(C) 0
259(C) 405(C) 0
484(C) 357(C) 0
272(C) 495(C) 0
166(C) 466(C) 0
265(C) 415(C) 0
13(C) 126(C) 0
279(C) 477(C) 0
35(C) 338(C) 0
375(C) 125(C) 0
266(C) 175(C) 0
325(C) 384(C) 0
261(C) 75(C) 0
51(C) 143(C) 0
354(C) 427(C) 0
74(C) 409(C) 0
265(C) 61(C) 0
376(C) 382(C) 0
492(C) 254(C) 0
476(C) 107(C) 0
335(C) 442(C) 0
104(C) 82(C) 0
345(C) 72(C) 0
405(C) 158(C) 0
384(C) 228(C) 0
112(C) 44(C) 0
407(C) 122(C) 0
9(C) 456(C) 0
331(C) 354(C) 0
489(C) 67(C) 0
245(C) 169(C) 0
207(C) 48(C) 0
265(C) 234(C) 0
51(C) 356(C) 0
35(C) 407(C) 0
321(C) 415(C) 0
102(C) 173(C) 0
264(C) 472(C) 0
254(C) 228(C) 0
43(C) 251(C) 0
377(C) 404(C) 0
231(C) 43(C) 0
271(C) 12(C) 0
376(C) 193(C) 0
416(C) 206(C) 0
491(C) 169(C) 0
12(C) 430(C) 0
174(C) 323(C) 0
112(C) 26(C) 0
7(C) 344(C) 0
428(C) 403(C) 0
93(C) 46(C) 0
194(C) 209(C) 0
394(C) 167(C) 0
311(C) 167(C) 0
214(C) 246(C) 0
294(C) 119(C) 0
243(C) 139(C) 0
159(C) 430(C) 0
59(C) 298(C) 0
43(C) 213(C) 0
170(C) 367(C) 0
317(C) 483(C) 0
377(C) 350(C) 0
492(C) 361(C) 0
7(C) 99(C) 0
106(C) 101(C) 0
299(C) 232(C) 0
396(C) 307(C) 0
1(C) 252(C) 0
417(C) 290(C) 0
208(C) 117(C) 0
245(C) 332(C) 0
400(C) 80(C) 0
357(C) 390(C) 0
466(C) 136(C) 0
168(C) 451(C) 0
299(C) 134(C) 0
63(C) 4(C) 0
79(C) 184(C) 0
178(C) 344(C) 0
492(C) 204(C) 0
462(C) 333(C) 0
96(C) 477(C) 0
374(C) 85(C) 0
435(C) 399(C) 0
172(C) 225(C) 0
236(C) 24(C) 0
343(C) 191(C) 0
254(C) 369(C) 0
206(C) 70(C) 0
299(C) 239(C) 0
51(C) 206(C) 0
439(C) 288(C) 0
365(C) 467(C) 0
170(C) 331(C) 0
168(C) 443(C) 0
395(C) 79(C) 0
203(C) 211(C) 0
393(C) 136(C) 0
194(C) 352(C) 0
405(C) 174(C) 0
340(C) 272(C) 0
284(C) 436(C) 0
52(C) 289(C) 0
96(C) 87(C) 0
392(C) 122(C) 0
416(C) 383(C) 0
109(C) 455(C) 0
246(C) 389(C) 0
367(C) 474(C) 0
90(C) 403(C) 0
53(C) 264(C) 0
44(C) 281(C) 0
438(C) 254(C) 0
166(C) 206(C) 0
32(C) 289(C) 0
409(C) 211(C) 0
364(C) 455(C) 0
160(C) 336(C) 0
340(C) 2(C) 0
487(C) 278(C) 0
18(C) 443(C) 0
374(C) 42(C) 0
475(C) 216(C) 0
480(C) 457(C) 0
324(C) 114(C) 0
473(C) 458(C) 0
198(C) 16(C) 0
309(C) 17(C) 0
467(C) 402(C) 0
461(C) 248(C) 0
54(C) 355(C) 0
323(C) 435(C) 0
250(C) 425(C) 0
123(C) 316(C) 0
454(C) 305(C) 0
79(C) 211(C) 0
283(C) 352(C) 0
265(C) 378(C) 0
424(C) 114(C) 0
55(C) 30(C) 0
336(C) 71(C) 0
256(C) 130(C) 0
331(C) 422(C) 0
490(C) 433(C) 0
236(C) 49(C) 0
442(C) 199(C) 0
426(C) 316(C) 0
260(C) 287(C) 0
161(C) 103(C) 0
310(C) 377(C) 0
187(C) 119(C) 0
303(C) 175(C) 0
463(C) 413(C) 0
38(C) 133(C) 0
329(C) 402(C) 0
458(C) 361(C) 0
272(C) 277(C) 0
356(C) 69(C) 0
461(C) 355(C) 0
178(C) 177(C) 0
143(C) 353(C) 0
4(C) 2(C) 0
127(C) 431(C) 0
22(C) 89(C) 0
283(C) 290(C) 0
74(C) 95(C) 0
480(C) 400(C) 0
38(C) 493(C) 0
1(C) 412(C) 0
3(C) 413(C) 0
182(C) 14(C) 0
217(C) 25(C) 0
157(C) 202(C) 0
285(C) 270(C) 0
166(C) 178(C) 0
292(C) 358(C) 0
367(C) 73(C) 0
394(C) 404(C) 0
323(C) 215(C) 0
349(C) 344(C) 0
311(C) 321(C) 0
231(C) 156(C) 0
467(C) 272(C) 0
235(C) 211(C) 0
471(C) 147(C) 0
275(C) 460(C) 0
120(C) 40(C) 0
27(C) 292(C) 0
249(C) 12(C) 0
204(C) 73(C) 0
454(C) 401(C) 0
49(C) 149(C) 0
339(C) 31(C) 0
76(C) 73(C) 0
401(C) 68(C) 0
100(C) 344(C) 0
336(C) 334(C) 0
329(C) 124(C) 0
457(C) 494(C) 0
105(C) 1(C) 0
218(C) 243(C) 0
38(C) 350(C) 0
59(C) 107(C) 0
347(C) 163(C) 0
297(C) 125(C) 0
418(C) 185(C) 0
29(C) 253(C) 0
325(C) 191(C) 0
166(C) 383(C) 0
363(C) 146(C) 0
148(C) 121(C) 0
166(C) 85(C) 0
47(C) 423(C) 0
40(C) 177(C) 0
16(C) 162(C) 0
6(C) 89(C) 0
415(C) 41(C) 0
266(C) 466(C) 0
171(C) 33(C) 0
189(C) 133(C) 0
224(C) 496(C) 0
2(C) 430(C) 0
74(C) 289(C) 0
406(C) 82(C) 0
336(C) 473(C) 0
70(C) 382(C) 0
163(C) 361(C) 0
168(C) 313(C) 0
351(C) 89(C) 0
100(C) 425(C) 0
203(C) 150(C) 0
285(C) 293(C) 0
207(C) 21(C) 0
310(C) 194(C) 0
395(C) 383(C) 0
11(C) 489(C) 0
125(C) 287(C) 0
257(C) 439(C) 0
460(C) 321(C) 0
348(C) 151(C) 0
322(C) 390(C) 0
261(C) 326(C) 0
345(C) 85(C) 0
444(C) 280(C) 0
464(C) 116(C) 0
225(C) 108(C) 0
13(C) 298(C) 0
486(C) 79(C) 0
279(C) 333(C) 0
477(C) 353(C) 0
9(C) 435(C) 0
236(C) 138(C) 0
480(C) 88(C) 0
208(C) 22(C) 0
208(C) 57(C) 0
274(C) 439(C) 0
395(C) 30(C) 0
405(C) 40(C) 0
231(C) 382(C) 0
499(C) 450(C) 0
77(C) 398(C) 0
240(C) 468(C) 0
340(C) 384(C) 0
63(C) 130(C) 0
206(C) 420(C) 0
299(C) 338(C) 0
397(C) 342(C) 0
246(C) 75(C) 0
84(C) 476(C) 0
467(C) 3(C) 0
444(C) 346(C) 0
40(C) 42(C) 0
333(C) 247(C) 0
30(C) 307(C) 0
372(C) 186(C) 0
412(C) 114(C) 0
223(C) 368(C) 0
78(C) 444(C) 0
261(C) 272(C) 0
439(C) 425(C) 0
114(C) 268(C) 0
362(C) 107(C) 0
311(C) 105(C) 0
214(C) 11(C) 0
489(C) 278(C) 0
1(C) 301(C) 0
311(C) 277(C) 0
231(C) 338(C) 0
65(C) 313(C) 0
356(C) 243(C) 0
18(C) 371(C) 0
347(C) 407(C) 0
377(C) 115(C) 0
446(C) 54(C) 0
232(C) 413(C) 0
237(C) 394(C) 0
373(C) 72(C) 0
412(C) 307(C) 0
84(C) 192(C) 0
240(C) 175(C) 0
346(C) 433(C) 0
219(C) 37(C) 0
441(C) 122(C) 0
307(C) 379(C) 0
487(C) 374(C) 0
123(C) 409(C) 0
208(C) 346(C) 0
498(C) 264(C) 0
327(C) 191(C) 0
146(C) 101(C) 0
182(C) 158(C) 0
76(C) 114(C) 0
90(C) 414(C) 0
292(C) 6(C) 0
34(C) 12(C) 0
458(C) 149(C) 0
182(C) 437(C) 0
65(C) 122(C) 0
137(C) 439(C) 0
137(C) 460(C) 0
103(C) 326(C) 0
299(C) 146(C) 0
331(C) 381(C) 0
487(C) 494(C) 0
473(C) 128(C) 0
75(C) 10(C) 0
477(C) 207(C) 0
391(C) 89(C) 0
212(C) 460(C) 0
146(C) 450(C) 0
226(C) 12(C) 0
231(C) 193(C) 0
378(C) 28(C) 0
241(C) 391(C) 0
56(C) 234(C) 0
64(C) 411(C) 0
336(C) 43(C) 0
65(C) 400(C) 0
51(C) 16(C) 0
11(C) 479(C) 0
242(C) 122(C) 0
465(C) 71(C) 0
229(C) 227(C) 0
79(C) 355(C) 0
405(C) 432(C) 0
97(C) 334(C) 0
102(C) 111(C) 0
480(C) 54(C) 0
292(C) 185(C) 0
208(C) 149(C) 0
224(C) 386(C) 0
139(C) 42(C) 0
185(C) 34(C) 0
134(C) 478(C) 0
168(C) 151(C) 0
249(C) 326(C) 0
269(C) 239(C) 0
7(C) 293(C) 0
47(C) 14(C) 0
38(C) 348(C) 0
120(C) 153(C) 0
449(C) 366(C) 0
402(C) 211(C) 0
394(C) 485(C) 0
359(C) 44(C) 0
213(C) 369(C) 0
103(C) 448(C) 0
131(C) 154(C) 0
337(C) 332(C) 0
411(C) 208(C) 0
168(C) 350(C) 0
473(C) 394(C) 0
212(C) 479(C) 0
377(C) 173(C) 0
492(C) 107(C) 0
185(C) 354(C) 0
66(C) 191(C) 0
472(C) 415(C) 0
302(C) 124(C) 0
81(C) 121(C) 0
155(C) 205(C) 0
36(C) 281(C) 0
301(C) 191(C) 0
143(C) 181(C) 0
144(C) 436(C) 0
286(C) 171(C) 0
286(C) 315(C) 0
217(C) 342(C) 0
259(C) 415(C) 0
345(C) 95(C) 0
328(C) 55(C) 0
388(C) 302(C) 0
303(C) 161(C) 0
433(C) 440(C) 0
254(C) 204(C) 0
439(C) 99(C) 0
11(C) 77(C) 0
486(C) 208(C) 0
164(C) 327(C) 0
98(C) 32(C) 0
429(C) 218(C) 0
167(C) 296(C) 0
182(C) 177(C) 0
29(C) 399(C) 0
153(C) 435(C) 0
117(C) 31(C) 0
291(C) 10(C) 0
340(C) 450(C) 0
173(C) 5(C) 0
252(C) 206(C) 0
336(C) 216(C) 0
415(C) 404(C) 0
140(C) 270(C) 0
9(C) 465(C) 0
244(C) 43(C) 0
492(C) 151(C) 0
59(C) 371(C) 0
475(C) 321(C) 0
325(C) 433(C) 0
261(C) 149(C) 0
310(C) 34(C) 0
131(C) 87(C) 0
347(C) 81(C) 0
311(C) 11(C) 0
104(C) 134(C) 0
262(C) 364(C) 0
355(C) 219(C) 0
32(C) 287(C) 0
363(C) 38(C) 0
67(C) 422(C) 0
138(C) 167(C) 0
322(C) 192(C) 0
354(C) 272(C) 0
20(C) 399(C) 0
340(C) 156(C) 0
214(C) 500(C) 0
64(C) 210(C) 0
343(C) 384(C) 0
242(C) 355(C) 0
51(C) 336(C) 0
196(C) 37(C) 0
184(C) 72(C) 0
145(C) 119(C) 0
329(C) 425(C) 0
97(C) 89(C) 0
385(C) 192(C) 0
95(C) 88(C) 0
246(C) 118(C) 0
355(C) 181(C) 0
146(C) 260(C) 0
366(C) 6(C) 0
134(C) 89(C) 0
1(C) 43(C) 0
446(C) 351(C) 0
53(C) 450(C) 0
263(C) 430(C) 0
440(C) 329(C) 0
409(C) 92(C) 0
92(C) 386(C) 0
138(C) 197(C) 0
453(C) 316(C) 0
322(C) 50(C) 0
75(C) 153(C) 0
248(C) 427(C) 0
265(C) 157(C) 0
9(C) 101(C) 0
355(C) 353(C) 0
17(C) 387(C) 0
49(C) 411(C) 0
19(C) 327(C) 0
348(C) 136(C) 0
260(C) 385(C) 0
310(C) 71(C) 0
76(C) 99(C) 0
300(C) 190(C) 0
341(C) 329(C) 0
106(C) 70(C) 0
83(C) 99(C) 0
45(C) 439(C) 0
64(C) 183(C) 0
29(C) 360(C) 0
372(C) 465(C) 0
355(C) 92(C) 0
396(C) 387(C) 0
365(C) 295(C) 0
284(C) 116(C) 0
60(C) 405(C) 0
20(C) 31(C) 0
340(C) 371(C) 0
86(C) 415(C) 0
174(C) 255(C) 0
364(C) 22(C) 0
362(C) 288(C) 0
36(C) 69(C) 0
123(C) 432(C) 0
432(C) 161(C) 0
103(C) 386(C) 0
294(C) 88(C) 0
240(C) 157(C) 0
382(C) 150(C) 0
113(C) 331(C) 0
244(C) 435(C) 0
164(C) 379(C) 0
396(C) 33(C) 0
306(C) 154(C) 0
456(C) 419(C) 0
255(C) 73(C) 0
203(C) 147(C) 0
60(C) 386(C) 0
196(C) 288(C) 0
12(C) 107(C) 0
355(C) 50(C) 0
487(C) 402(C) 0
410(C) 87(C) 0
463(C) 264(C) 0
471(C) 108(C) 0
95(C) 407(C) 0
418(C) 28(C) 0
111(C) 116(C) 0
145(C) 116(C) 0
423(C) 272(C) 0
217(C) 84(C) 0
490(C) 173(C) 0
241(C) 163(C) 0
498(C) 210(C) 0
483(C) 412(C) 0
362(C) 475(C) 0
300(C) 43(C) 0
303(C) 401(C) 0
260(C) 211(C) 0
372(C) 70(C) 0
14(C) 281(C) 0
396(C) 454(C) 0
170(C) 449(C) 0
410(C) 484(C) 0
49(C) 282(C) 0
348(C) 450(C) 0
309(C) 21(C) 0
406(C) 224(C) 0
98(C) 345(C) 0
397(C) 114(C) 0
479(C) 167(C) 0
141(C) 50(C) 0
449(C) 197(C) 0
14(C) 432(C) 0
328(C) 66(C) 0
311(C) 147(C) 0
11(C) 15(C) 0
486(C) 442(C) 0
356(C) 26(C) 0
426(C) 198(C) 0
394(C) 82(C) 0
483(C) 366(C) 0
231(C) 85(C) 0
460(C) 225(C) 0
414(C) 238(C) 0
444(C) 385(C) 0
16(C) 360(C) 0
212(C) 440(C) 0
337(C) 183(C) 0
240(C) 37(C) 0
56(C) 6(C) 0
56(C) 451(C) 0
100(C) 356(C) 0
257(C) 72(C) 0
341(C) 272(C) 0
96(C) 469(C) 0
92(C) 193(C) 0
487(C) 214(C) 0
266(C) 128(C) 0
499(C) 244(C) 0
486(C) 263(C) 0
231(C) 14(C) 0
1(C) 143(C) 0
446(C) 5(C) 0
127(C) 119(C) 0
410(C) 406(C) 0
441(C) 290(C) 0
83(C) 175(C) 0
395(C) 206(C) 0
234(C) 344(C) 0
489(C) 443(C) 0
437(C) 157(C) 0
232(C) 149(C) 0
154(C) 89(C) 0
123(C) 75(C) 0
252(C) 211(C) 0
24(C) 230(C) 0
212(C) 256(C) 0
55(C) 268(C) 0
392(C) 280(C) 0
473(C) 142(C) 0
441(C) 455(C) 0
500(C) 354(C) 0
224(C) 394(C) 0
409(C) 101(C) 0
347(C) 46(C) 0
170(C) 208(C) 0
453(C) 244(C) 0
67(C) 93(C) 0
301(C) 82(C) 0
253(C) 12(C) 0
322(C) 344(C) 0
306(C) 224(C) 0
249(C) 121(C) 0
175(C) 124(C) 0
50(C) 290(C) 0
367(C) 262(C) 0
278(C) 304(C) 0
87(C) 369(C) 0
359(C) 272(C) 0
191(C) 435(C) 0
44(C) 302(C) 0
299(C) 446(C) 0
176(C) 343(C) 0
459(C) 96(C) 0
144(C) 154(C) 0
38(C) 391(C) 0
172(C) 85(C) 0
13(C) 213(C) 0
474(C) 242(C) 0
221(C) 314(C) 0
206(C) 50(C) 0
60(C) 415(C) 0
440(C) 156(C) 0
275(C) 165(C) 0
235(C) 445(C) 0
398(C) 364(C) 0
49(C) 105(C) 0
143(C) 167(C) 0
477(C) 399(C) 0
437(C) 231(C) 0
234(C) 201(C) 0
178(C) 348(C) 0
30(C) 50(C) 0
12(C) 389(C) 0
299(C) 318(C) 0
437(C) 474(C) 0
341(C) 247(C) 0
463(C) 141(C) 0
397(C) 128(C) 0
305(C) 177(C) 0
74(C) 457(C) 0
131(C) 276(C) 0
25(C) 101(C) 0
424(C) 225(C) 0
300(C) 93(C) 0
59(C) 167(C) 0
96(C) 174(C) 0
168(C) 448(C) 0
440(C) 83(C) 0
337(C) 450(C) 0
241(C) 70(C) 0
165(C) 230(C) 0
340(C) 257(C) 0
29(C) 18(C) 0
39(C) 205(C) 0
61(C) 296(C) 0
58(C) 169(C) 0
236(C) 209(C) 0
341(C) 248(C) 0
276(C) 435(C) 0
51(C) 96(C) 0
144(C) 383(C) 0
297(C) 151(C) 0
293(C) 271(C) 0
125(C) 121(C) 0
108(C) 247(C) 0
289(C) 379(C) 0
98(C) 487(C) 0
343(C) 196(C) 0
79(C) 145(C) 0
414(C) 469(C) 0
206(C) 15(C) 0
440(C) 197(C) 0
7(C) 442(C) 0
422(C) 165(C) 0
141(C) 336(C) 0
245(C) 484(C) 0
408(C) 344(C) 0
